id;n_victimas;fecha;aaaa;mm;dd;hora;comuna;tipo_calle;cruce;longitud;latitud;victima;acusado;participantes;gravedad
LC-2019-0041398;2;2019-01-20;2019;1;20;17:48:00;1.0;;;-58.366496;-34.625193;PEATON;;PEATON-SD;
LC-2019-0041551;2;2019-01-20;2019;1;20;20:22:00;7.0;;;-58.472231;-34.628857;AUTO;;AUTO-SD;
LC-2019-0041573;2;2019-01-20;2019;1;20;19:30:00;11.0;;;-58.529335;-34.610982;MOTO;;MOTO-SD;
LC-2019-0041597;1;2019-01-20;2019;1;20;20:46:00;10.0;;;-58.494851;-34.629534;TRANSPORTE PUBLICO;;TRANSPORTE PUBLICO-SD;
LC-2019-0041691;1;2019-01-20;2019;1;20;23:02:00;14.0;;;-58.435705;-34.586071;AUTO;;AUTO-SD;
LC-2019-0041708;3;2019-01-20;2019;1;20;23:24:00;15.0;;;-58.435524;-34.597797;AUTO;;AUTO-SD;
LC-2019-0041867;1;2019-01-20;2019;1;20;22:10:00;15.0;;;-58.439556;-34.599293;MOTO;;MOTO-SD;
LC-2019-0044699;1;2019-01-20;2019;1;20;16:00:00;;;;;;AUTO;;AUTO-SD;
LC-2019-0044765;1;2019-01-21;2019;1;21;19:45:00;4.0;;;-58.40756;-34.637458;CICLISTA;;CICLISTA-SD;
LC-2019-0042071;1;2019-01-21;2019;1;21;08:34:00;7.0;;;-58.467492;-34.635516;TRANSPORTE PUBLICO;;TRANSPORTE PUBLICO-SD;
LC-2019-0042727;1;2019-01-21;2019;1;21;09:40:00;13.0;;;-58.449179;-34.542712;MOTO;;MOTO-SD;
LC-2019-0042790;1;2019-01-21;2019;1;21;10:20:00;11.0;;;-58.475111;-34.60599;AUTO;;AUTO-SD;
LC-2019-0042849;1;2019-01-21;2019;1;21;11:26:00;14.0;;;-58.411101;-34.581978;MOTO;;MOTO-SD;
LC-2019-0043166;1;2019-01-21;2019;1;21;10:10:00;9.0;;;-58.493953;-34.654913;MOTO;;MOTO-SD;
LC-2019-0043366;1;2019-01-21;2019;1;21;10:50:00;1.0;;;-58.382756;-34.599182;MOTO;;MOTO-SD;
LC-2019-0043556;1;2019-01-21;2019;1;21;11:20:00;9.0;;;-58.491079;-34.65588;AUTO;;AUTO-SD;
LC-2019-0043780;1;2019-01-21;2019;1;21;12:40:00;14.0;;;-58.435705;-34.586071;TRANSPORTE PUBLICO;;TRANSPORTE PUBLICO-SD;
LC-2019-0043843;1;2019-01-21;2019;1;21;14:20:00;11.0;;;-58.470116;-34.608331;MOTO;;MOTO-SD;
LC-2019-0044108;1;2019-01-21;2019;1;21;16:09:00;4.0;;;-58.395621;-34.632747;AUTO;;AUTO-SD;
LC-2019-0044259;2;2019-01-21;2019;1;21;16:52:00;8.0;;;-58.477186;-34.684952;AUTO;;AUTO-SD;
LC-2019-0044828;1;2019-01-21;2019;1;21;19:30:00;1.0;;;-58.389894;-34.622633;MOTO;;MOTO-SD;
LC-2019-0045068;1;2019-01-22;2019;1;22;22:10:00;1.0;;;-58.368432;-34.621868;CICLISTA;;CICLISTA-SD;
LC-2019-0047216;1;2019-01-22;2019;1;22;18:53:00;14.0;;;-58.405366;-34.583452;CICLISTA;;CICLISTA-SD;
LC-2019-0047428;1;2019-01-22;2019;1;22;20:21:00;5.0;;;-58.414695;-34.625265;CICLISTA;;CICLISTA-SD;
LC-2019-0045084;1;2019-01-22;2019;1;22;00:20:00;6.0;;;-58.437815;-34.614074;PEATON;;PEATON-SD;
LC-2019-0045246;1;2019-01-22;2019;1;22;07:45:00;15.0;;;-58.447601;-34.591702;MOVIL;;MOVIL-SD;
LC-2019-0045808;1;2019-01-22;2019;1;22;10:15:00;2.0;;;-58.402354;-34.594442;PEATON;;PEATON-SD;
LC-2019-0045905;1;2019-01-22;2019;1;22;11:30:00;1.0;;;-58.380012;-34.622135;MOTO;;MOTO-SD;
LC-2019-0046649;2;2019-01-22;2019;1;22;12:56:00;1.0;;;-58.377311;-34.618551;MOTO;;MOTO-SD;
LC-2019-0047289;1;2019-01-22;2019;1;22;18:33:00;15.0;;;-58.434366;-34.591448;MOTO;;MOTO-SD;
LC-2019-0058743;1;2019-01-22;2019;1;22;14:25:00;11.0;;;-58.48153;-34.611331;AUTO;;AUTO-SD;
LC-2019-0061464;1;2019-01-22;2019;1;22;17:00:00;12.0;;;-58.49175;-34.58227;MOTO;;MOTO-SD;
LC-2019-0048744;1;2019-01-23;2019;1;23;13:15:00;13.0;;;-58.458568;-34.563142;CICLISTA;;CICLISTA-SD;
LC-2019-0049207;1;2019-01-23;2019;1;23;16:12:00;4.0;;;-58.370991;-34.64028;CICLISTA;;CICLISTA-SD;
LC-2019-0051815;1;2019-01-23;2019;1;23;19:30:00;1.0;;;-58.388845;-34.62005;CICLISTA;;CICLISTA-SD;
LC-2019-0047733;1;2019-01-23;2019;1;23;01:48:00;;;;;;MOTO;;MOTO-SD;
LC-2019-0048117;1;2019-01-23;2019;1;23;10:03:00;15.0;;;-58.450769;-34.58869;MOTO;;MOTO-SD;
LC-2019-0048277;1;2019-01-23;2019;1;23;09:30:00;1.0;;;-58.390666;-34.608562;AUTO;;AUTO-SD;
LC-2019-0048531;1;2019-01-23;2019;1;23;12:15:00;13.0;;;-58.456132;-34.565975;PEATON;;PEATON-SD;
LC-2019-0048651;1;2019-01-23;2019;1;23;12:00:00;1.0;;;-58.390203;-34.620135;TRANSPORTE PUBLICO;;TRANSPORTE PUBLICO-SD;
LC-2019-0048830;1;2019-01-23;2019;1;23;10:30:00;1.0;;;-58.376213;-34.611564;MOTO;;MOTO-SD;
LC-2019-0049148;1;2019-01-23;2019;1;23;14:10:00;2.0;;;-58.395922;-34.581761;MOTO;;MOTO-SD;
LC-2019-0049800;10;2019-01-23;2019;1;23;18:30:00;7.0;;;-58.443316;-34.642061;OTRO;;OTRO-SD;
LC-2019-0049828;1;2019-01-23;2019;1;23;21:02:00;;;;;;MOTO;;MOTO-SD;
LC-2019-0073279;1;2019-01-23;2019;1;23;21:00:00;;;;;;AUTO;;AUTO-SD;
LC-2019-0051671;1;2019-01-24;2019;1;24;14:45:00;4.0;;;-58.368404;-34.639095;CICLISTA;;CICLISTA-SD;
LC-2019-0052649;1;2019-01-24;2019;1;24;22:15:00;11.0;;;-58.479451;-34.620682;CICLISTA;;CICLISTA-SD;
LC-2019-0058485;1;2019-01-24;2019;1;24;18:30:00;14.0;;;-58.421435;-34.589657;CICLISTA;;CICLISTA-SD;
LC-2019-0050158;1;2019-01-24;2019;1;24;01:10:00;11.0;;;-58.476096;-34.618101;MOTO;;MOTO-SD;
LC-2019-0050234;1;2019-01-24;2019;1;24;05:56:00;10.0;;;-58.491094;-34.627009;MOTO;;MOTO-SD;
LC-2019-0050276;1;2019-01-24;2019;1;24;07:23:00;9.0;;;-58.469778;-34.649672;AUTO;;AUTO-SD;
LC-2019-0051971;1;2019-01-24;2019;1;24;17:19:00;1.0;;;-58.380983;-34.603668;MOTO;;MOTO-SD;
LC-2019-0052297;1;2019-01-24;2019;1;24;19:32:00;7.0;;;-58.473461;-34.622173;MOTO;;MOTO-SD;
LC-2019-0052619;1;2019-01-25;2019;1;25;00:03:00;14.0;;;-58.436767;-34.585308;CICLISTA;;CICLISTA-SD;
LC-2019-0052663;1;2019-01-25;2019;1;25;23:35:00;15.0;;;-58.445106;-34.585601;CICLISTA;;CICLISTA-SD;
LC-2019-0053944;1;2019-01-25;2019;1;25;14:25:00;13.0;;;-58.454726;-34.552648;CICLISTA;;CICLISTA-SD;
LC-2019-0054484;1;2019-01-25;2019;1;25;18:48:00;2.0;;;-58.393042;-34.59871;CICLISTA;;CICLISTA-SD;
LC-2019-0059461;1;2019-01-25;2019;1;25;18:15:00;9.0;;;-58.513183;-34.659439;CICLISTA;;CICLISTA-SD;
LC-2019-0052952;1;2019-01-25;2019;1;25;08:25:00;4.0;;;-58.374737;-34.637844;MOTO;;MOTO-SD;
LC-2019-0053496;1;2019-01-25;2019;1;25;12:22:00;15.0;;;-58.478922;-34.584752;MOTO;;MOTO-SD;
LC-2019-0054503;1;2019-01-25;2019;1;25;18:57:00;4.0;;;-58.422818;-34.642823;AUTO;;AUTO-SD;
LC-2019-0054661;1;2019-01-25;2019;1;25;19:45:00;1.0;;;-58.373858;-34.603231;PEATON;;PEATON-SD;
LC-2019-0055122;1;2019-01-26;2019;1;26;04:27:00;11.0;;;-58.510435;-34.611651;AUTO;;AUTO-SD;
LC-2019-0055442;1;2019-01-26;2019;1;26;12:29:00;10.0;;;-58.529911;-34.625715;MOTO;;MOTO-SD;
LC-2019-0056994;1;2019-01-27;2019;1;27;18:15:00;15.0;;;-58.444285;-34.587509;CICLISTA;;CICLISTA-SD;
LC-2019-0057033;1;2019-01-27;2019;1;27;20:50:00;6.0;;;-58.442927;-34.62935;CICLISTA;;CICLISTA-SD;
LC-2019-0057034;1;2019-01-27;2019;1;27;21:19:00;8.0;;;-58.443132;-34.665033;CICLISTA;;CICLISTA-SD;
LC-2019-0057044;1;2019-01-27;2019;1;27;21:36:00;5.0;;;-58.427508;-34.604237;CICLISTA;;CICLISTA-SD;
LC-2019-0057059;1;2019-01-27;2019;1;27;22:02:00;14.0;;;-58.417072;-34.588184;CICLISTA;;CICLISTA-SD;
LC-2019-0056259;1;2019-01-27;2019;1;27;02:41:00;8.0;;;-58.476557;-34.673099;MOTO;;MOTO-SD;
LC-2019-0056654;1;2019-01-27;2019;1;27;13:44:00;8.0;;;-58.435401;-34.672911;MOTO;;MOTO-SD;
LC-2019-0056792;1;2019-01-27;2019;1;27;17:01:00;13.0;;;-58.449693;-34.565053;AUTO;;AUTO-SD;
LC-2019-0057541;1;2019-01-28;2019;1;28;09:25:00;3.0;;;-58.404924;-34.604701;CICLISTA;;CICLISTA-SD;
LC-2019-0059198;1;2019-01-28;2019;1;28;18:53:00;4.0;;;-58.38341;-34.650014;CICLISTA;;CICLISTA-SD;
LC-2019-0059247;1;2019-01-28;2019;1;28;19:12:00;9.0;;;-58.512638;-34.640425;CICLISTA;;CICLISTA-SD;
LC-2019-0057512;1;2019-01-28;2019;1;28;08:05:00;11.0;;;-58.472253;-34.613823;MOTO;;MOTO-SD;
LC-2019-0057661;1;2019-01-28;2019;1;28;10:00:00;3.0;;;-58.405282;-34.613422;PEATON;;PEATON-SD;
LC-2019-0057792;1;2019-01-28;2019;1;28;09:30:00;10.0;;;-58.507459;-34.635131;MOTO;;MOTO-SD;
LC-2019-0058288;1;2019-01-28;2019;1;28;12:00:00;1.0;;;-58.376213;-34.611564;MOTO;;MOTO-SD;
LC-2019-0058306;1;2019-01-28;2019;1;28;11:35:00;15.0;;;-58.449518;-34.589889;MOTO;;MOTO-SD;
LC-2019-0058859;1;2019-01-28;2019;1;28;14:30:00;15.0;;;-58.460226;-34.578296;MOTO;;MOTO-SD;
LC-2019-0059204;1;2019-01-28;2019;1;28;18:48:00;1.0;;;-58.389037;-34.617733;PEATON;;PEATON-SD;
LC-2019-0059339;1;2019-01-28;2019;1;28;20:16:00;9.0;;;-58.524687;-34.643686;MOTO;;MOTO-SD;
LC-2019-0060883;1;2019-01-28;2019;1;28;13:50:00;4.0;;;-58.390932;-34.629326;AUTO;;AUTO-SD;
LC-2019-0118757;1;2019-01-28;2019;1;28;13:15:00;1.0;;;-58.382848;-34.626957;PEATON;;PEATON-SD;
LC-2019-0062050;1;2019-01-29;2019;1;29;17:40:00;1.0;;;-58.362621;-34.624248;CICLISTA;;CICLISTA-SD;
LC-2019-0062109;1;2019-01-29;2019;1;29;22:40:00;1.0;;;-58.362069;-34.616812;CICLISTA;;CICLISTA-SD;
LC-2019-0059902;1;2019-01-29;2019;1;29;08:51:00;6.0;;;-58.429637;-34.627411;MOTO;;MOTO-SD;
LC-2019-0059909;1;2019-01-29;2019;1;29;07:35:00;3.0;;;-58.391704;-34.618157;MOTO;;MOTO-SD;
LC-2019-0060076;1;2019-01-29;2019;1;29;10:08:00;1.0;;;-58.379387;-34.604906;PEATON;;PEATON-SD;
LC-2019-0060161;1;2019-01-29;2019;1;29;09:20:00;1.0;;;-58.370282;-34.60536;PEATON;;PEATON-SD;
LC-2019-0060561;1;2019-01-29;2019;1;29;12:43:00;2.0;;;-58.397318;-34.583079;MOTO;;MOTO-SD;
LC-2019-0062013;1;2019-01-29;2019;1;29;22:00:00;1.0;;;-58.383454;-34.609854;MOTO;;MOTO-SD;
LC-2019-0062016;1;2019-01-30;2019;1;30;00:03:00;1.0;;;-58.383421;-34.60976;PEATON;;PEATON-SD;
LC-2019-0063407;1;2019-01-30;2019;1;30;13:20:00;9.0;;;-58.487938;-34.653202;AUTO;;AUTO-SD;
LC-2019-0063863;1;2019-01-30;2019;1;30;09:30:00;6.0;;;-58.445226;-34.607748;MOTO;;MOTO-SD;
LC-2019-0063875;1;2019-01-30;2019;1;30;17:00:00;5.0;;;-58.425787;-34.605906;MOTO;;MOTO-SD;
LC-2019-0064141;1;2019-01-30;2019;1;30;20:41:00;1.0;;;-58.384477;-34.617883;MOTO;;MOTO-SD;
LC-2019-0064447;1;2019-01-31;2019;1;31;01:20:00;1.0;;;-58.370097;-34.602996;CICLISTA;;CICLISTA-SD;
LC-2019-0068407;1;2019-01-31;2019;1;31;14:30:00;7.0;;;;;CICLISTA;;CICLISTA-SD;
LC-2019-0064484;1;2019-01-31;2019;1;31;02:19:00;14.0;;;-58.422811;-34.581992;MOTO;;MOTO-SD;
LC-2019-0064573;1;2019-01-31;2019;1;31;05:24:00;11.0;;;-58.522341;-34.598144;MOTO;;MOTO-SD;
LC-2019-0065453;1;2019-01-31;2019;1;31;13:19:00;1.0;;;-58.381226;-34.61309;PEATON;;PEATON-SD;
LC-2019-0065470;1;2019-01-31;2019;1;31;12:20:00;10.0;;;-58.510007;-34.625629;PEATON;;PEATON-SD;
LC-2019-0065577;1;2019-01-31;2019;1;31;11:45:00;2.0;;;;;MOTO;;MOTO-SD;
LC-2019-0065712;2;2019-01-31;2019;1;31;14:55:00;6.0;;;-58.433097;-34.616711;MOTO;;MOTO-SD;
LC-2019-0065968;1;2019-01-31;2019;1;31;14:55:00;1.0;;;-58.375652;-34.622001;MOTO;;MOTO-SD;
LC-2019-0066056;2;2019-01-31;2019;1;31;16:59:00;15.0;;;-58.469344;-34.5786;MOTO;;MOTO-SD;
LC-2019-0068931;1;2019-02-01;2019;2;1;16:21:00;12.0;;;-58.469052;-34.549386;CICLISTA;;CICLISTA-SD;
LC-2019-0067783;1;2019-02-01;2019;2;1;12:33:00;7.0;;;-58.457839;-34.627129;MOTO;;MOTO-SD;
LC-2019-0068381;1;2019-02-01;2019;2;1;14:35:00;4.0;;;-58.401596;-34.63319;MOTO;;MOTO-SD;
LC-2019-0068979;2;2019-02-01;2019;2;1;21:18:00;9.0;;;-58.509431;-34.6654;MOTO;;MOTO-SD;
LC-2019-0069018;1;2019-02-01;2019;2;1;19:45:00;1.0;;;-58.388971;-34.617995;PEATON;;PEATON-SD;
LC-2019-0069032;1;2019-02-01;2019;2;1;21:57:00;14.0;;;-58.415956;-34.585151;PEATON;;PEATON-SD;
LC-2019-0069503;2;2019-02-02;2019;2;2;04:14:00;15.0;;;-58.458475;-34.604491;MOTO;;MOTO-SD;
LC-2019-0069668;1;2019-02-02;2019;2;2;09:15:00;3.0;;;-58.40946;-34.616611;MOTO;;MOTO-SD;
LC-2019-0069955;2;2019-02-02;2019;2;2;14:06:00;9.0;;;-58.50483;-34.66395;AUTO;;AUTO-SD;
LC-2019-0070073;1;2019-02-02;2019;2;2;14:20:00;14.0;;;-58.404416;-34.580951;AUTO;;AUTO-SD;
LC-2019-0070090;1;2019-02-02;2019;2;2;15:48:00;1.0;;;-58.38189;-34.60256;PEATON;;PEATON-SD;
LC-2019-0070129;1;2019-02-02;2019;2;2;16:07:00;10.0;;;-58.506991;-34.63449;PEATON;;PEATON-SD;
LC-2019-0070536;1;2019-02-02;2019;2;2;22:19:00;15.0;;;-58.472209;-34.601113;MOTO;;MOTO-SD;
LC-2019-0070995;1;2019-02-03;2019;2;3;10:30:00;7.0;;;-58.452802;-34.644756;CICLISTA;;CICLISTA-SD;
LC-2019-0071122;1;2019-02-03;2019;2;3;13:10:00;12.0;;;-58.498057;-34.552666;CICLISTA;;CICLISTA-SD;
LC-2019-0070748;2;2019-02-03;2019;2;3;04:11:00;1.0;;;-58.360825;-34.604906;PEATON;;PEATON-SD;
LC-2019-0070903;3;2019-02-03;2019;2;3;06:00:00;2.0;;;-58.400694;-34.598008;AUTO;;AUTO-SD;
LC-2019-0071515;1;2019-02-03;2019;2;3;19:25:00;1.0;;;-58.381921;-34.609677;TRANSPORTE PUBLICO;;TRANSPORTE PUBLICO-SD;
LC-2019-0071767;1;2019-02-03;2019;2;3;21:40:00;9.0;;;-58.522799;-34.636598;AUTO;;AUTO-SD;
LC-2019-0073932;1;2019-02-04;2019;2;4;18:35:00;15.0;;;-58.441278;-34.599337;CICLISTA;;CICLISTA-SD;
LC-2019-0072310;1;2019-02-04;2019;2;4;09:30:00;14.0;;;-58.430943;-34.568292;PEATON;;PEATON-SD;
LC-2019-0072558;1;2019-02-04;2019;2;4;11:53:00;3.0;;;-58.39164;-34.621917;MOTO;;MOTO-SD;
LC-2019-0073951;1;2019-02-04;2019;2;4;17:30:00;3.0;;;-58.409383;-34.605245;MOTO;;MOTO-SD;
LC-2019-0074311;1;2019-02-04;2019;2;4;23:08:00;7.0;;;-58.456569;-34.626697;MOTO;;MOTO-SD;
LC-2019-0076428;1;2019-02-05;2019;2;5;17:11:00;12.0;;;-58.501231;-34.57265;CICLISTA;;CICLISTA-SD;
LC-2019-0076499;1;2019-02-05;2019;2;5;19:37:00;9.0;;;-58.521289;-34.638819;CICLISTA;;CICLISTA-SD;
LC-2019-0078913;1;2019-02-05;2019;2;5;20:00:00;15.0;;;-58.48611;-34.587633;CICLISTA;;CICLISTA-SD;
LC-2019-0074573;1;2019-02-05;2019;2;5;06:00:00;5.0;;;-58.415848;-34.638893;AUTO;;AUTO-SD;
LC-2019-0076389;1;2019-02-05;2019;2;5;17:30:00;4.0;;;-58.421376;-34.656677;MOTO;;MOTO-SD;
LC-2019-0076651;2;2019-02-05;2019;2;5;18:10:00;8.0;;;-58.436576;-34.664503;MOTO;;MOTO-SD;
LC-2019-0076719;2;2019-02-05;2019;2;5;19:05:00;15.0;;;-58.471263;-34.601325;MOTO;;MOTO-SD;
LC-2019-0076822;1;2019-02-05;2019;2;5;23:27:00;4.0;;;-58.391477;-34.640823;MOTO;;MOTO-SD;
LC-2019-0083548;1;2019-02-05;2019;2;5;00:05:00;1.0;;;-58.38145;-34.619753;MOTO;;MOTO-SD;
LC-2019-0077764;1;2019-02-06;2019;2;6;12:14:00;7.0;;;-58.466416;-34.632741;CICLISTA;;CICLISTA-SD;
LC-2019-0077333;1;2019-02-06;2019;2;6;09:02:00;12.0;;;-58.493326;-34.54837;AUTO;;AUTO-SD;
LC-2019-0077641;1;2019-02-06;2019;2;6;11:37:00;;;;;;MOTO;;MOTO-SD;
LC-2019-0077774;1;2019-02-06;2019;2;6;12:16:00;8.0;;;-58.475413;-34.678487;AUTO;;AUTO-SD;
LC-2019-0078254;1;2019-02-06;2019;2;6;14:40:00;9.0;;;-58.525898;-34.637449;PEATON;;PEATON-SD;
LC-2019-0078409;1;2019-02-06;2019;2;6;18:10:00;15.0;;;-58.436177;-34.590249;MOTO;;MOTO-SD;
LC-2019-0078759;1;2019-02-06;2019;2;6;17:25:00;14.0;;;-58.40865;-34.578075;MOTO;;MOTO-SD;
LC-2019-0079068;1;2019-02-06;2019;2;6;15:00:00;14.0;;;-58.431674;-34.5831;PEATON;;PEATON-SD;
LC-2019-0079079;1;2019-02-06;2019;2;6;17:20:00;12.0;;;-58.493312;-34.570034;MOTO;;MOTO-SD;
LC-2019-0079092;1;2019-02-06;2019;2;6;19:22:00;5.0;;;-58.421014;-34.611479;TRANSPORTE PUBLICO;;TRANSPORTE PUBLICO-SD;
LC-2019-0079115;1;2019-02-06;2019;2;6;18:14:00;14.0;;;-58.422346;-34.584828;MOTO;;MOTO-SD;
LC-2019-0079334;2;2019-02-06;2019;2;6;21:24:00;3.0;;;-58.399724;-34.602221;MOTO;;MOTO-SD;
LC-2019-0079511;3;2019-02-06;2019;2;6;20:15:00;13.0;;;-58.432336;-34.551859;AUTO;;AUTO-SD;
LC-2019-0104908;1;2019-02-06;2019;2;6;07:00:00;4.0;;;-58.38866;-34.655622;PEATON;;PEATON-SD;
LC-2019-0081660;1;2019-02-07;2019;2;7;17:45:00;15.0;;;-58.442593;-34.596351;CICLISTA;;CICLISTA-SD;
LC-2019-0080542;1;2019-02-07;2019;2;7;13:05:00;7.0;;;-58.424408;-34.637096;MOTO;;MOTO-SD;
LC-2019-0081033;1;2019-02-07;2019;2;7;15:52:00;4.0;;;-58.369099;-34.641119;MOTO;;MOTO-SD;
LC-2019-0081663;1;2019-02-07;2019;2;7;19:19:00;3.0;;;-58.400884;-34.614481;MOTO;;MOTO-SD;
LC-2019-0081830;1;2019-02-07;2019;2;7;20:46:00;10.0;;;-58.48288;-34.638977;TRANSPORTE PUBLICO;;TRANSPORTE PUBLICO-SD;
LC-2019-0082058;1;2019-02-07;2019;2;7;23:37:00;1.0;;;-58.384325;-34.617792;MOTO;;MOTO-SD;
LC-2019-0084480;1;2019-02-08;2019;2;8;20:28:00;1.0;;;-58.369453;-34.62832;CICLISTA;;CICLISTA-SD;
LC-2019-0086980;1;2019-02-08;2019;2;8;19:00:00;13.0;;;-58.457477;-34.56911;CICLISTA;;CICLISTA-SD;
LC-2019-0080248;1;2019-02-08;2019;2;8;09:25:00;15.0;;;-58.470874;-34.586856;MOTO;;MOTO-SD;
LC-2019-0082170;2;2019-02-08;2019;2;8;00:15:00;11.0;;;-58.515007;-34.602193;AUTO;;AUTO-SD;
LC-2019-0082237;1;2019-02-08;2019;2;8;01:10:00;6.0;;;-58.428321;-34.619423;MOTO;;MOTO-SD;
LC-2019-0082814;3;2019-02-08;2019;2;8;10:08:00;2.0;;;-58.390569;-34.584185;AUTO;;AUTO-SD;
LC-2019-0083078;1;2019-02-08;2019;2;8;12:27:00;14.0;;;-58.438899;-34.586484;MOTO;;MOTO-SD;
LC-2019-0083661;1;2019-02-08;2019;2;8;15:02:00;13.0;;;-58.434847;-34.553292;AUTO;;AUTO-SD;
LC-2019-0084191;1;2019-02-08;2019;2;8;16:59:00;5.0;;;-58.413076;-34.63067;MOTO;;MOTO-SD;
LC-2019-0084325;1;2019-02-08;2019;2;8;18:46:00;15.0;;;-58.442402;-34.586227;MOTO;;MOTO-SD;
LC-2019-0084601;1;2019-02-08;2019;2;8;16:30:00;15.0;;;-58.467053;-34.59499;AUTO;;AUTO-SD;
LC-2019-0084707;1;2019-02-08;2019;2;8;21:20:00;14.0;;;-58.421738;-34.581182;CAMION;;CAMIONETA-SD;
LC-2019-0085130;1;2019-02-09;2019;2;9;10:39:00;14.0;;;-58.417963;-34.566739;CICLISTA;;CICLISTA-SD;
LC-2019-0085478;1;2019-02-09;2019;2;9;13:25:00;3.0;;;-58.411865;-34.607872;CICLISTA;;CICLISTA-SD;
LC-2019-0085222;3;2019-02-09;2019;2;9;09:35:00;4.0;;;-58.377073;-34.656193;AUTO;;AUTO-SD;
LC-2019-0085617;1;2019-02-09;2019;2;9;14:30:00;13.0;;;-58.465164;-34.560237;MOTO;;MOTO-SD;
LC-2019-0085742;2;2019-02-09;2019;2;9;18:06:00;3.0;;;-58.398503;-34.602202;AUTO;;AUTO-SD;
LC-2019-0086136;1;2019-02-10;2019;2;10;00:51:00;8.0;;;-58.475691;-34.673668;CICLISTA;;CICLISTA-SD;
LC-2019-0086836;1;2019-02-10;2019;2;10;16:00:00;14.0;;;-58.412636;-34.556933;CICLISTA;;CICLISTA-SD;
LC-2019-0086956;1;2019-02-10;2019;2;10;18:31:00;5.0;;;-58.429194;-34.608733;CICLISTA;;CICLISTA-SD;
LC-2019-0086293;1;2019-02-10;2019;2;10;02:51:00;13.0;;;-58.448228;-34.570239;MOTO;;MOTO-SD;
LC-2019-0086312;1;2019-02-10;2019;2;10;03:12:00;2.0;;;-58.385033;-34.587034;AUTO;;AUTO-SD;
LC-2019-0086575;2;2019-02-10;2019;2;10;13:00:00;1.0;;;-58.381046;-34.601545;AUTO;;AUTO-SD;
LC-2019-0087180;1;2019-02-10;2019;2;10;21:30:00;1.0;;;-58.38877;-34.633757;AUTO;;AUTO-SD;
LC-2019-0089490;1;2019-02-11;2019;2;11;17:30:00;;;;;;CICLISTA;;CICLISTA-SD;
LC-2019-0087786;1;2019-02-11;2019;2;11;09:00:00;9.0;;;-58.487938;-34.653202;PEATON;;PEATON-SD;
LC-2019-0088426;1;2019-02-11;2019;2;11;12:45:00;3.0;;;-58.392119;-34.606787;PEATON;;PEATON-SD;
LC-2019-0089084;1;2019-02-11;2019;2;11;14:01:00;14.0;;;-58.41057;-34.586543;PEATON;;PEATON-SD;
LC-2019-0089937;1;2019-02-11;2019;2;11;20:45:00;7.0;;;-58.455378;-34.626153;AUTO;;AUTO-SD;
LC-2019-0089957;1;2019-02-11;2019;2;11;21:30:00;5.0;;;-58.426947;-34.622039;MOTO;;MOTO-SD;
LC-2019-0091103;1;2019-02-11;2019;2;11;10:37:00;15.0;;;-58.431223;-34.593539;PEATON;;PEATON-SD;
LC-2019-0092028;1;2019-02-12;2019;2;12;17:17:00;3.0;;;-58.400045;-34.618601;CICLISTA;;CICLISTA-SD;
LC-2019-0092411;1;2019-02-12;2019;2;12;18:20:00;10.0;;;-58.500403;-34.632737;CICLISTA;;CICLISTA-SD;
LC-2019-0092413;1;2019-02-12;2019;2;12;19:23:00;5.0;;;-58.426184;-34.607277;CICLISTA;;CICLISTA-SD;
LC-2019-0092772;1;2019-02-12;2019;2;12;14:55:00;3.0;;;-58.41035;-34.604029;CICLISTA;;CICLISTA-SD;
LC-2019-0090240;2;2019-02-12;2019;2;12;05:00:00;6.0;;;-58.426759;-34.626996;AUTO;;AUTO-SD;
LC-2019-0090310;1;2019-02-12;2019;2;12;05:45:00;;;;;;MOTO;;MOTO-SD;
LC-2019-0090831;1;2019-02-12;2019;2;12;10:10:00;10.0;;;-58.504636;-34.633629;AUTO;;AUTO-SD;
LC-2019-0091178;1;2019-02-12;2019;2;12;10:15:00;;;;;;MOTO;;MOTO-SD;
LC-2019-0091587;1;2019-02-12;2019;2;12;11:30:00;14.0;;;-58.436827;-34.584534;AUTO;;AUTO-SD;
LC-2019-0091866;1;2019-02-12;2019;2;12;16:21:00;1.0;;;-58.370417;-34.603013;MOTO;;MOTO-SD;
LC-2019-0094688;1;2019-02-13;2019;2;13;15:15:00;5.0;;;;;CICLISTA;;CICLISTA-SD;
LC-2019-0095461;1;2019-02-13;2019;2;13;23:33:00;14.0;;;-58.414075;-34.585134;CICLISTA;;CICLISTA-SD;
LC-2019-0093432;1;2019-02-13;2019;2;13;09:45:00;12.0;;;-58.477215;-34.568951;MOTO;;MOTO-SD;
LC-2019-0093815;1;2019-02-13;2019;2;13;10:06:00;1.0;;;-58.37501;-34.607201;PEATON;;PEATON-SD;
LC-2019-0094406;1;2019-02-13;2019;2;13;15:16:00;1.0;;;-58.361405;-34.605058;MOTO;;MOTO-SD;
LC-2019-0094564;1;2019-02-13;2019;2;13;16:07:00;5.0;;;-58.414238;-34.611269;PEATON;;PEATON-SD;
LC-2019-0097113;1;2019-02-14;2019;2;14;12:15:00;15.0;;;-58.478988;-34.579125;CICLISTA;;CICLISTA-SD;
LC-2019-0110557;1;2019-02-14;2019;2;14;21:30:00;14.0;;;-58.408435;-34.580386;MOTO;;MOTO-SD;
LC-2019-0098506;1;2019-02-15;2019;2;15;10:32:00;2.0;;;-58.405504;-34.587177;CICLISTA;;CICLISTA-SD;
