ID;N_VICTIMAS;FECHA;AAAA;MM;DD;HORA;TIPO_DE_CALLE;Calle;Altura;Cruce;cruce_r;Dirección Normalizada;COMUNA;longitud;latitud;PARTICIPANTES;VICTIMA;ACUSADO
2018-0086;1;2018-08-10;2018;8;10;21:44:00;AVENIDA;DIRECTORIO AV.;;GUARDIA NACIONAL;True;DIRECTORIO AV. y GUARDIA NACIONAL;9;-58.49019551;-34.65015854;PEATON-PASAJEROS;PEATON;PASAJEROS
2018-0087;1;2018-08-15;2018;8;15;19:20:00;AVENIDA;PAVON AV.;;COLOMBRES;True;PAVON AV. y COLOMBRES;5;-58.41644362;-34.63023775;PEATON-PASAJEROS;PEATON;PASAJEROS
2018-0088;1;2018-08-17;2018;8;17;16:36:00;GRAL PAZ;PAZ, GRAL. AV.;;BALBIN, RICARDO, DR. AV.;True;PAZ, GRAL. AV. y BALBIN, RICARDO, DR. AV.;12;-58.5007381;-34.5497951;MOTO-CARGAS;MOTO;CARGAS
2018-0089;1;2018-08-17;2018;8;17;17:56:00;AVENIDA;PICHINCHA AV.;;BRASIL;True;PICHINCHA AV. y BRASIL;4;-58.39626094;-34.63036565;PEATON-PASAJEROS;PEATON;PASAJEROS
2018-0090;1;2018-08-18;2018;8;18;10:34:00;AVENIDA;27 DE FEBRERO AV.;;PERGAMINO;True;27 DE FEBRERO AV. y PERGAMINO;8;-58.43284809;-34.67051543;MOTO-AUTO;MOTO;AUTO
2018-0091;1;2018-08-19;2018;8;19;18:47:00;AUTOPISTA;AUTOPISTA PERITO MORENO;;BARRAGAN;True;AUTOPISTA PERITO MORENO y BARRAGAN;9;-58.52280139;-34.63659934;AUTO-AUTO;AUTO;AUTO
2018-0092;1;2018-08-20;2018;8;20;08:20:00;AVENIDA;CORDOBA AV.;;GASCON;True;CORDOBA AV. y GASCON;14;-58.4233693;-34.59774487;MOTO-AUTO;MOTO;AUTO
2018-0093;1;2018-08-20;2018;8;20;08:41:00;CALLE;15 DE NOVIEMBRE DE 1889;1513.0;;False;15 DE NOVIEMBRE DE 1889 1513;1;-58.38691681;-34.63105973;PEATON-PASAJEROS;PEATON;PASAJEROS
2018-0094;1;2018-08-23;2018;8;23;05:35:00;CALLE;SALGUERO, JERONIMO;;BERUTI;True;SALGUERO, JERONIMO y BERUTI;14;-58.4116902;-34.5857988;MOTO-PASAJEROS;MOTO;PASAJEROS
2018-0095;1;2018-08-26;2018;8;26;00:59:00;AVENIDA;LACARRA AV.;;DELLEPIANE, LUIS, TTE. GRAL.;True;LACARRA AV. y DELLEPIANE, LUIS, TTE. GRAL.;9;-58.46739825;-34.65117757;AUTO-AUTO;AUTO;AUTO
2018-0096;1;2018-08-31;2018;8;31;22:20:00;AUTOPISTA;AUTOPISTA PRESIDENTE H?CTOR J. C?MPORA;;ROCA, CNEL. AV.;True;AUTOPISTA PRESIDENTE HÃ‰CTOR J. CÃMPORA y ROCA, CNEL. AV.;8;-58.44483258;-34.67152226;PEATON-AUTO;PEATON;AUTO
2018-0097;1;2018-09-02;2018;9;2;10:50:00;AVENIDA;VARELA AV.;;RABANAL, FRANCISCO, INTENDENTE AV.;True;VARELA AV. y RABANAL, FRANCISCO, INTENDENTE AV.;8;-58.43254025;-34.66128115;AUTO-MOVIL;AUTO;OTRO
2018-0098;2;2018-09-09;2018;9;9;05:00:00;GRAL PAZ;PAZ, GRAL. AV.;;BERON DE ASTRADA;True;PAZ, GRAL. AV. y BERON DE ASTRADA;8;-58.47199387;-34.69640164;AUTO-AUTO;AUTO;AUTO
2018-0099;1;2018-09-12;2018;9;12;14:25:00;AVENIDA;RIVADAVIA AV.;;PEDERNERA;True;RIVADAVIA AV. y PEDERNERA;7;-58.46411215;-34.62925068;PEATON-PASAJEROS;PEATON;PASAJEROS
2018-0100;1;2018-09-20;2018;9;20;10:30:00;AVENIDA;RAWSON DE DELLEPIANE, ELVIRA AV.;150.0;;False;RAWSON DE DELLEPIANE, ELVIRA AV. 150;1;-58.36217754;-34.62367156;MOTO-AUTO;MOTO;AUTO
2018-0101;1;2018-09-21;2018;9;21;00:15:00;GRAL PAZ;PAZ, GRAL. AV.;;ZAPIOLA;True;PAZ, GRAL. AV. y ZAPIOLA;12;-58.48098594;-34.5407313;MULTIPLE;AUTO;MULTIPLE
2018-0102;1;2018-09-21;2018;9;21;00:30:00;CALLE;FAMATINA;;TABORDA, DIOGENES;True;FAMATINA y TABORDA, DIOGENES;4;-58.41083404;-34.64640709;MOTO-AUTO;MOTO;AUTO
2018-0103;1;2018-09-27;2018;9;27;17:51:00;AVENIDA;CASTA?ARES AV.;;BONORINO, ESTEBAN, CNEL. AV.;True;CASTAÃ‘ARES AV. y BONORINO, ESTEBAN, CNEL. AV.;7;-58.44609828;-34.64446729;PEATON-MOTO;PEATON;MOTO
2018-0104;1;2018-10-01;2018;10;1;08:58:00;AUTOPISTA;AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI;;SUAREZ AV.;True;AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI y SUAREZ AV.;4;-58.37709334;-34.64035082;MOTO-MOTO;MOTO;MOTO
2018-0105;1;2018-10-03;2018;10;3;18:12:00;AVENIDA;NAZCA AV.;;RIVADAVIA AV.;True;NAZCA AV. y RIVADAVIA AV.;7;-58.46963952;-34.63070603;PEATON-PASAJEROS;PEATON;PASAJEROS
2018-0106;1;2018-10-04;2018;10;4;22:02:00;AVENIDA;FIGUEROA ALCORTA, PRES. AV.;;ECHEVERRIA;True;FIGUEROA ALCORTA, PRES. AV. y ECHEVERRIA;13;-58.43674281;-34.55161027;MOTO-MOTO;MOTO;MOTO
2018-0107;1;2018-10-06;2018;10;6;14:20:00;AVENIDA;RIVADAVIA AV.;;JUJUY AV.;True;RIVADAVIA AV. y JUJUY AV.;3;-58.4059686;-34.61011987;PEATON-PASAJEROS;PEATON;PASAJEROS
2018-0108;1;2018-10-09;2018;10;9;14:00:00;AVENIDA;DE LOS ITALIANOS AV.;;GUEMES, MACACHA;True;DE LOS ITALIANOS AV. y GUEMES, MACACHA;1;-58.36154069;-34.60463618;MOTO-AUTO;MOTO;AUTO
2018-0109;1;2018-10-10;2018;10;10;22:12:00;AVENIDA;TUCUMAN;;ALEM, LEANDRO N. AV.;True;TUCUMAN y ALEM, LEANDRO N. AV.;1;-58.37062179;-34.60066507;PEATON-PASAJEROS;PEATON;PASAJEROS
2018-0110;1;2018-10-13;2018;10;13;03:05:00;AVENIDA;CORRIENTES AV.;;GALLARDO, ANGEL AV.;True;CORRIENTES AV. y GALLARDO, ANGEL AV.;15;-58.43220014;-34.60207186;PEATON-MOTO;PEATON;MOTO
2018-0111;1;2018-10-19;2018;10;19;12:13:00;AUTOPISTA;AUTOPISTA PERITO MORENO;;;False;AUTOPISTA PERITO MORENO & PERON, EVA  AV.;9;-58.46958442;-34.64949724;MOTO-CARGAS;MOTO;CARGAS
2018-0112;1;2018-10-24;2018;10;24;09:18:00;CALLE;MU?ECAS;;SERRANO;True;MUÃ‘ECAS y SERRANO;15;-58.44671397;-34.59970903;MOTO-CARGAS;MOTO;CARGAS
2018-0113;1;2018-10-25;2018;10;25;11:00:00;CALLE;ARTIGAS, JOSE GERVASIO, GRAL.;;TRES ARROYOS;True;ARTIGAS, JOSE GERVASIO, GRAL. y TRES ARROYOS;11;-58.47152163;-34.61474911;MOTO-CARGAS;MOTO;CARGAS
2018-0114;1;2018-10-30;2018;10;30;02:15:00;AVENIDA;SOLIS;;INDEPENDENCIA AV.;True;SOLIS e INDEPENDENCIA AV.;1;-58.39032921;-34.61807951;MOTO-AUTO;MOTO;AUTO
2018-0115;1;2018-10-31;2018;10;31;12:30:00;CALLE;BOSCH, VENTURA;;PAZ, GRAL. AV.;True;BOSCH, VENTURA y PAZ, GRAL. AV.;9;-58.52887773;-34.64297861;PEATON-PASAJEROS;PEATON;PASAJEROS
2018-0116;1;2018-11-01;2018;11;1;10:50:00;GRAL PAZ;PAZ, GRAL. AV.;14800.0;;False;PAZ, GRAL. AV. 14800;8;-58.49371157;-34.67981324;PEATON-CARGAS;PEATON;CARGAS
2018-0117;1;2018-11-04;2018;11;4;08:15:00;AVENIDA;PERON, EVA AV.;5321.0;;False;PERON, EVA AV. 5321;9;-58.48266599;-34.66012327;MOTO-MOTO;MOTO;MOTO
2018-0118;1;2018-11-05;2018;11;5;14:49:00;AVENIDA;PERON, JUAN DOMINGO, TTE. GENERAL;;PUEYRREDON AV.;True;PERON, JUAN DOMINGO, TTE. GENERAL y PUEYRREDON AV.;3;-58.40612253;-34.60774301;PEATON-MOTO;PEATON;MOTO
2018-0119;1;2018-11-05;2018;11;5;22:35:00;AVENIDA;RABANAL, FRANCISCO, INTENDENTE AV.;;SAN PEDRITO;True;RABANAL, FRANCISCO, INTENDENTE AV. y SAN PEDRITO;8;-58.43613623;-34.66292532;PEATON-SD;PEATON;
2018-0120;1;2018-11-09;2018;11;9;13:34:00;AVENIDA;MONROE;;ALVAREZ THOMAS AV.;True;MONROE y ALVAREZ THOMAS AV.;12;-58.48250732;-34.57208238;PEATON-AUTO;PEATON;AUTO
2018-0121;1;2018-11-09;2018;11;9;16:32:00;AVENIDA;RIVADAVIA AV.;;MANZONI;True;RIVADAVIA AV. y MANZONI;10;-58.49945705;-34.6374328;PEATON-PASAJEROS;PEATON;PASAJEROS
2018-0122;1;2018-11-12;2018;11;12;01:00:00;AUTOPISTA;AUTOPISTA DELLEPIANE LUIS TTE. GRAL.;;LARRAZABAL;True;AUTOPISTA DELLEPIANE LUIS TTE. GRAL. y LARRAZABAL;8;-58.47743966;-34.67233407;AUTO-AUTO;AUTO;AUTO
2018-0123;1;2018-11-12;2018;11;12;03:32:00;GRAL PAZ;PAZ, GRAL. AV.;;PERON, EVA AV.;True;PAZ, GRAL. AV. y PERON, EVA AV.;9;-58.5025179;-34.67450313;AUTO-SD;AUTO;
2018-0124;1;2018-11-15;2018;11;15;19:40:00;AUTOPISTA;AUTOPISTA PERITO MORENO;;;False;AUTOPISTA PERITO MORENO y RESERVISTAS ARGENTINOS;9;-58.52144411;-34.63682499;CARGAS-CARGAS;CARGAS;CARGAS
2018-0125;1;2018-11-16;2018;11;16;21:12:00;AVENIDA;SAENZ AV.;;VENTANA;True;SAENZ AV. y VENTANA;4;-58.41650465;-34.65084045;PEATON-PASAJEROS;PEATON;PASAJEROS
2018-0126;1;2018-11-18;2018;11;18;12:11:00;GRAL PAZ;PAZ, GRAL. AV.;;FALCON, RAMON L.,CNEL.;True;PAZ, GRAL. AV. y FALCON, RAMON L.,CNEL.;9;-58.52994219;-34.64055918;MOTO-AUTO;MOTO;AUTO
2018-0127;1;2018-11-19;2018;11;19;09:14:00;GRAL PAZ;PAZ, GRAL. AV.;;DE LOS CONSTITUYENTES AV.;True;PAZ, GRAL. AV. y DE LOS CONSTITUYENTES AV.;12;-58.50993046;-34.56919739;MOTO-MOTO;MOTO;MOTO
2018-0128;2;2018-11-25;2018;11;25;04:30:00;GRAL PAZ;PAZ, GRAL. AV.;11200.0;;False;PAZ, GRAL. AV. 11200;9;-58.52844623;-34.64592873;AUTO-PASAJEROS;AUTO;PASAJEROS
2018-0129;1;2018-11-28;2018;11;28;04:01:00;AVENIDA;NEWBERY, JORGE AV.;;GUEVARA;True;NEWBERY, JORGE AV. y GUEVARA;15;-58.45021367;-34.58695347;MOTO-PASAJEROS;MOTO;PASAJEROS
2018-0130;1;2018-12-03;2018;12;3;03:00:00;AVENIDA;GAONA AV.;;SEGUROLA AV.;True;GAONA AV. y SEGUROLA AV.;10;-58.49022072;-34.62770192;MOTO-PASAJEROS;MOTO;PASAJEROS
2018-0131;1;2018-12-07;2018;12;7;19:10:00;AVENIDA;MADERO, EDUARDO AV.;550.0;;False;MADERO, EDUARDO AV. 550;1;-58.36860866;-34.60106568;MOTO-CARGAS;MOTO;CARGAS
2018-0132;1;2018-12-12;2018;12;12;08:26:00;AUTOPISTA;AUTOPISTA ARTURO ILLIA;;CASTILLO, RAMON S., PRES. AV.;True;AUTOPISTA ARTURO ILLIA y CASTILLO, RAMON S., PRES. AV.;2;-58.39490504;-34.57241534;PEATON-CARGAS;PEATON;CARGAS
2018-0133;1;2018-12-12;2018;12;12;14:07:00;AVENIDA;NAZCA AV.;;RIVADAVIA AV.;True;NAZCA AV. y RIVADAVIA AV.;7;-58.46963952;-34.63070603;PEATON-CARGAS;PEATON;CARGAS
2018-0134;1;2018-12-12;2018;12;12;21:00:00;AVENIDA;LA PLATA AV.;;CASEROS AV.;True;LA PLATA AV. y CASEROS AV.;7;-58.42349365;-34.64019887;PEATON-MOTO;PEATON;MOTO
2018-0135;1;2018-12-18;2018;12;18;14:40:00;AVENIDA;BELGRANO AV.;;PERU;True;BELGRANO AV. y PERU;1;-58.37471802;-34.61265002;PEATON-PASAJEROS;PEATON;PASAJEROS
2018-0136;1;2018-12-18;2018;12;18;15:42:00;AVENIDA;RIVADAVIA AV.;7013.0;;False;RIVADAVIA AV. 7013;7;-58.46438789;-34.62913916;PEATON-PASAJEROS;PEATON;PASAJEROS
2018-0137;1;2018-12-18;2018;12;18;20:15:00;CALLE;ALSINA, ADOLFO;;SANTIAGO DEL ESTERO;True;ALSINA, ADOLFO y SANTIAGO DEL ESTERO;1;-58.38481975;-34.61100424;MOTO-PASAJEROS;MOTO;PASAJEROS
2018-0138;1;2018-12-21;2018;12;21;09:30:00;CALLE;BERMUDEZ;1893.0;;False;BERMUDEZ 1893;10;-58.50751833;-34.62073702;PASAJEROS-PASAJEROS;PASAJEROS;PASAJEROS
2018-0139;1;2018-12-22;2018;12;22;06:30:00;CALLE;SANTANDER;1974.0;;False;SANTANDER 1974;7;-58.44682986;-34.63888084;MOTO-MOTO;MOTO;MOTO
2018-0140;1;2018-12-22;2018;12;22;08:05:00;CALLE;LANTERI JULIETA;1400.0;;False;LANTERI JULIETA 1400;1;-58.3600465;-34.61381341;AUTO-AUTO;AUTO;AUTO
2018-0141;1;2018-12-22;2018;12;22;17:40:00;AVENIDA;MAZA;;INDEPENDENCIA AV.;True;MAZA e INDEPENDENCIA AV.;5;-58.41509546;-34.62085945;PEATON-MOTO;PEATON;MOTO
2018-0142;1;2018-12-25;2018;12;25;13:30:00;GRAL PAZ;PAZ, GRAL. AV.;5172.0;;False;PAZ, GRAL. AV. 5172;12;-58.50997604;-34.57251072;CARGAS-PASAJEROS;CARGAS;PASAJEROS
2018-0143;1;2018-12-29;2018;12;29;05:25:00;AVENIDA;OLIVERA AV.;;ALBERDI, JUAN BAUTISTA AV.;True;OLIVERA AV. y ALBERDI, JUAN BAUTISTA AV.;10;-58.48606475;-34.64047818;MOTO-AUTO;MOTO;AUTO
2019-0001;1;2019-01-08;2019;1;8;08:30:00;AVENIDA;CASTILLO, RAMON S., PRES. AV.;;CALLE 12 (NO OFICIAL);True;CASTILLO, RAMON S., PRES. AV. y CALLE 12 (NO OFICIAL);2;-58.38526125;-34.5780581;MOTO-CARGAS;MOTO;CARGAS
2019-0002;1;2019-01-09;2019;1;9;04:00:00;AVENIDA;CASTA?ARES AV.;;MORENO, PERITO AV.;True;CASTAÃ‘ARES AV. y MORENO, PERITO AV.;7;-58.45463662;-34.65082149;AUTO-CARGAS;AUTO;CARGAS
2019-0003;1;2019-01-12;2019;1;12;08:00:00;AVENIDA;SAN MARTIN AV.;;TERRADA;True;SAN MARTIN AV. y TERRADA;15;-58.49121672;-34.59718073;MOTO-AUTO;MOTO;AUTO
2019-0004;1;2019-01-14;2019;1;14;19:58:00;AVENIDA;PERON, EVA AV.;;MEDINA;True;PERON, EVA AV. y MEDINA;9;-58.47325712;-34.65284605;AUTO-PASAJEROS;AUTO;PASAJEROS
2019-0005;1;2019-01-19;2019;1;19;12:00:00;AVENIDA;JUSTO, JUAN B. AV.;;ALVAREZ JONTE AV.;True;JUSTO, JUAN B. AV. y ALVAREZ JONTE AV.;10;-58.52108101;-34.63382309;MOTO-CARGAS;MOTO;CARGAS
2019-0006;1;2019-01-23;2019;1;23;05:45:00;AVENIDA;OBLIGADO RAFAEL, AV.COSTANERA;4650.0;;False;OBLIGADO RAFAEL, AV.COSTANERA 4650;14;-58.41652702;-34.55509606;PEATON-AUTO;PEATON;AUTO
2019-0007;1;2019-01-26;2019;1;26;19:34:00;CALLE;MITRE, BARTOLOME;;YATAY;True;MITRE, BARTOLOME y YATAY;5;-58.42891604;-34.6107166;MOTO-AUTO;MOTO;AUTO
2019-0008;1;2019-01-30;2019;1;30;22:45:00;GRAL PAZ;PAZ, GRAL. AV.;16080.0;;False;PAZ, GRAL. AV. 16080;8;-58.47802293;-34.69156793;MULTIPLE;MOTO;MULTIPLE
2019-0009;1;2019-01-31;2019;1;31;14:55:00;AVENIDA;CHACABUCO;;SAN JUAN AV.;True;CHACABUCO y SAN JUAN AV.;1;-58.37564821;-34.62200207;MOTO-AUTO;MOTO;AUTO
2019-0010;2;2019-02-02;2019;2;2;07:50:00;AVENIDA;DEL LIBERTADOR AV.;4100.0;;False;DEL LIBERTADOR AV. 4100;14;-58.42668489;-34.56961468;PEATON-AUTO;PEATON;AUTO
2019-0011;1;2019-02-10;2019;2;10;01:00:00;GRAL PAZ;PAZ, GRAL. AV.;;ALBERDI, JUAN BAUTISTA AV.;True;PAZ, GRAL. AV. y ALBERDI, JUAN BAUTISTA AV.;9;-58.5183993;-34.66252488;PEATON-AUTO;PEATON;AUTO
2019-0012;1;2019-02-17;2019;2;17;03:16:00;AVENIDA;CASTA?ARES AV.;;GORDILLO, TIMOTEO;True;CASTAÃ‘ARES AV. y GORDILLO, TIMOTEO;8;-58.48432691;-34.67665828;MOTO-AUTO;MOTO;AUTO
2019-0013;1;2019-02-20;2019;2;20;07:30:00;CALLE;SALVIGNY;;MOM;True;SALVIGNY y MOM;7;-58.4338383;-34.64457699;PEATON-AUTO;PEATON;AUTO
2019-0014;1;2019-02-20;2019;2;20;17:30:00;CALLE;LAMARCA, EMILIO;5402.0;;False;LAMARCA, EMILIO 5402;11;-58.51664939;-34.58657938;MOTO-OBJETO FIJO;MOTO;OBJETO FIJO
2019-0015;1;2019-02-23;2019;2;23;06:57:00;AVENIDA;SAN MARTIN AV.;5638.0;;False;SAN MARTIN AV. 5638;11;-58.49613012;-34.59703502;AUTO-OBJETO FIJO;AUTO;OBJETO FIJO
2019-0016;1;2019-02-24;2019;2;24;02:00:00;CALLE;CARRILLO, RAMON, DR.;;FINOCHIETTO ENRIQUE DR.;True;CARRILLO, RAMON, DR. y FINOCHIETTO ENRIQUE DR.;4;-58.38313603;-34.63356284;MOTO-PASAJEROS;MOTO;PASAJEROS
2019-0017;1;2019-03-03;2019;3;3;07:00:00;CALLE;MEXICO;;PICHINCHA;True;MEXICO y PICHINCHA;3;-58.39914719;-34.61632317;AUTO-PASAJEROS;AUTO;PASAJEROS
2019-0018;1;2019-03-03;2019;3;3;23:30:00;AUTOPISTA;CANTILO, INT.;;UDAONDO, GUILLERMO AV.;True;CANTILO, INT. y UDAONDO, GUILLERMO AV.;13;-58.44927253;-34.54048625;PEATON-AUTO;PEATON;AUTO
2019-0019;1;2019-03-06;2019;3;6;12:00:00;AVENIDA;DEL LIBERTADOR AV.;6326.0;;False;DEL LIBERTADOR AV. 6326;13;-58.45049163;-34.55374003;MOTO-AUTO;MOTO;AUTO
2019-0020;1;2019-03-07;2019;3;7;21:01:00;AVENIDA;CHICLANA AV.;3444.0;;False;CHICLANA AV. 3444;5;-58.41288952;-34.63572989;MOTO-AUTO;MOTO;AUTO
2019-0021;1;2019-03-15;2019;3;15;22:50:00;AVENIDA;BOYACA AV.;;YERBAL;True;BOYACA AV. y YERBAL;7;-58.45743597;-34.62561234;MOTO-AUTO;MOTO;AUTO
2019-0022;1;2019-03-15;2019;3;15;1900-01-02 00:00:00;AVENIDA;ENTRE RIOS AV.;1260.0;;False;ENTRE RIOS AV. 1260;1;-58.39123782;-34.62352245;AUTO-SD;AUTO;
2019-0023;1;2019-03-16;2019;3;16;08:28:00;GRAL PAZ;PAZ, GRAL. AV.;;JACQUES, AMADEO;True;PAZ, GRAL. AV. y JACQUES, AMADEO;9;-58.52922765;-34.63637963;AUTO-OBJETO FIJO;AUTO;OBJETO FIJO
2019-0024;1;2019-03-19;2019;3;19;1900-01-14 07:12:00;AVENIDA;ANTARTIDA ARGENTINA AV.;1325.0;;False;ANTARTIDA ARGENTINA AV. 1325;1;-58.37208118;-34.58541957;MOTO-CARGAS;MOTO;CARGAS
2019-0025;1;2019-03-22;2019;3;22;13:10:00;CALLE;MITRE, BARTOLOME;;SANCHEZ DE BUSTAMANTE;True;MITRE, BARTOLOME y SANCHEZ DE BUSTAMANTE;5;-58.41458534;-34.60937557;PEATON-AUTO;PEATON;AUTO
2019-0026;1;2019-03-28;2019;3;28;07:32:00;AVENIDA;FERNANDEZ DE LA CRUZ, F., GRAL. AV.;;PAZ, GRAL. AV.;True;FERNANDEZ DE LA CRUZ, F., GRAL. AV. y PAZ, GRAL. AV.;8;-58.47976785;-34.69153196;PEATON-PASAJEROS;PEATON;PASAJEROS
2019-0027;1;2019-03-28;2019;3;28;11:11:00;AVENIDA;SANTA FE AV.;;AZCUENAGA;True;SANTA FE AV. y AZCUENAGA;2;-58.39990285;-34.59511714;MULTIPLE;BICICLETA;MULTIPLE
2019-0028;1;2019-04-06;2019;4;6;09:15:00;AVENIDA;JUSTO, JUAN B. AV.;;ORO?O, NICASIO;True;JUSTO, JUAN B. AV. y OROÃ‘O, NICASIO;11;-58.46051346;-34.60588536;PEATON-PASAJEROS;PEATON;PASAJEROS
2019-0029;1;2019-04-07;2019;4;7;10:15:00;AVENIDA;FERNANDEZ DE LA CRUZ, F., GRAL. AV.;;PAZ, GRAL. AV.;True;FERNANDEZ DE LA CRUZ, F., GRAL. AV. y PAZ, GRAL. AV.;8;-58.47976785;-34.69153196;MOTO-OBJETO FIJO;MOTO;OBJETO FIJO
2019-0030;1;2019-04-09;2019;4;9;16:00:00;CALLE;ALVAREZ, DONATO, TTE. GRAL.;;YERBAL;True;ALVAREZ, DONATO, TTE. GRAL. y YERBAL;7;-58.45457546;-34.62447891;MOTO-CARGAS;MOTO;CARGAS
2019-0031;1;2019-04-12;2019;4;12;19:55:00;AVENIDA;CORDOBA AV.;;MADERO, EDUARDO AV.;True;CORDOBA AV. y MADERO, EDUARDO AV.;1;-58.36951669;-34.59832047;BICICLETA-CARGAS;BICICLETA;CARGAS
2019-0032;1;2019-04-16;2019;4;16;11:00:00;AVENIDA;CAMARONES;;ALVAREZ, DONATO, TTE. GRAL. AV.;True;CAMARONES y ALVAREZ, DONATO, TTE. GRAL. AV.;11;-58.46415322;-34.6044379;PEATON-AUTO;PEATON;AUTO
2019-0033;1;2019-04-18;2019;4;18;01:00:00;AUTOPISTA;AUTOPISTA 25 DE MAYO;;HUERGO, ING. AV.;True;AUTOPISTA 25 DE MAYO y HUERGO, ING. AV.;1;-58.36607137;-34.62150748;MOTO-SD;MOTO;
2019-0034;1;2019-04-21;2019;4;21;09:08:00;AVENIDA;MORENO, PERITO AV.;3050.0;;False;MORENO, PERITO AV. 3050;7;-58.45537373;-34.65093074;MOTO-OBJETO FIJO;MOTO;OBJETO FIJO
2019-0035;1;2019-04-23;2019;4;23;14:10:00;CALLE;SUIPACHA;665.0;;False;SUIPACHA 665;1;-58.37942637;-34.60053054;PEATON-BICICLETA;PEATON;BICICLETA
2019-0036;1;2019-04-26;2019;4;26;22:46:00;CALLE;RIGLOS;;FORMOSA;True;RIGLOS y FORMOSA;6;-58.4368044;-34.62147504;MOTO-AUTO;MOTO;AUTO
2019-0037;1;2019-05-01;2019;5;1;23:10:00;AVENIDA;LA RIOJA;;INDEPENDENCIA AV.;True;LA RIOJA e INDEPENDENCIA AV.;3;-58.40778291;-34.61971907;MOTO-AUTO;MOTO;AUTO
2019-0038;1;2019-05-04;2019;5;4;14:10:00;AVENIDA;UDAONDO, GUILLERMO AV.;;FIGUEROA ALCORTA, PRES. AV.;True;UDAONDO, GUILLERMO AV. y FIGUEROA ALCORTA, PRES. AV.;13;-58.45212523;-34.54628513;PEATON-MOTO;PEATON;MOTO
2019-0039;1;2019-05-09;2019;5;9;03:05:00;AVENIDA;SAN PEDRITO AV.;;DIRECTORIO AV.;True;SAN PEDRITO AV. y DIRECTORIO AV.;7;-58.46749188;-34.63551751;MOTO-AUTO;MOTO;AUTO
2019-0040;1;2019-05-09;2019;5;9;12:45:00;CALLE;PUAN;;SANTANDER;True;PUAN y SANTANDER;7;-58.4426358;-34.63679732;MOTO-SD;MOTO;
2019-0041;1;2019-05-11;2019;5;11;20:30:00;AVENIDA;ALBERDI, JUAN BAUTISTA AV.;;ANDALGALA;True;ALBERDI, JUAN BAUTISTA AV. y ANDALGALA;9;-58.51140289;-34.65846419;MULTIPLE;AUTO;MULTIPLE
2019-0042;1;2019-05-14;2019;5;14;15:00:00;CALLE;LIMA;;CONSTITUCION;True;LIMA y CONSTITUCION;1;-58.38211431;-34.62465368;PEATON-PASAJEROS;PEATON;PASAJEROS
2019-0043;1;2019-05-21;2019;5;21;09:00:00;AVENIDA;CORDOBA AV.;;MADERO, EDUARDO AV.;True;CORDOBA AV. y MADERO, EDUARDO AV.;1;-58.36951669;-34.59832047;BICICLETA-CARGAS;BICICLETA;CARGAS
2019-0044;1;2019-05-27;2019;5;27;12:45:00;AVENIDA;BOEDO AV.;650.0;;False;BOEDO AV. 650;5;-58.41635217;-34.62036547;PEATON-MOTO;PEATON;MOTO
2019-0045;1;2019-06-03;2019;6;3;07:27:00;AVENIDA;DEL LIBERTADOR AV.;;REPUBLICA DE LA INDIA;True;DEL LIBERTADOR AV. y REPUBLICA DE LA INDIA;14;-58.41316147;-34.57579669;MOTO-CARGAS;MOTO;CARGAS
2019-0046;1;2019-06-04;2019;6;4;09:00:00;GRAL PAZ;PAZ, GRAL. AV.;;CABILDO AV.;True;PAZ, GRAL. AV. y CABILDO AV.;13;-58.47617802;-34.53825652;MOTO-AUTO;MOTO;AUTO
2019-0047;1;2019-06-06;2019;6;6;10:00:00;AVENIDA;CASEROS AV.;1700.0;;False;CASEROS AV. 1700;4;-58.38641783;-34.63330028;PEATON-CARGAS;PEATON;CARGAS
2019-0048;1;2019-06-07;2019;6;7;07:00:00;AVENIDA;AVELLANEDA AV.;1548.0;;False;AVELLANEDA AV. 1548;6;-58.45322169;-34.62038137;MOTO-CARGAS;MOTO;CARGAS
2019-0049;1;2019-06-08;2019;6;8;09:20:00;CALLE;CIUDAD DE LA PAZ;;MENDOZA;True;CIUDAD DE LA PAZ y MENDOZA;13;-58.45849057;-34.56166498;PEATON-CARGAS;PEATON;CARGAS
2019-0050;1;2019-06-08;2019;6;8;23:35:00;AVENIDA;SALGUERO, JERONIMO;;HONDURAS AV.;True;SALGUERO, JERONIMO y HONDURAS AV.;14;-58.41829559;-34.59411677;MOTO-CARGAS;MOTO;CARGAS
2019-0051;1;2019-06-11;2019;6;11;10:00:00;CALLE;FILIBERTO, JUAN DE DIOS;;OLAVARRIA;True;FILIBERTO, JUAN DE DIOS y OLAVARRIA;4;-58.36376488;-34.63832093;MOTO-AUTO;MOTO;AUTO
2019-0053;1;2019-06-14;2019;6;14;17:20:00;AVENIDA;ASTURIAS AV.;;CASTA?ARES AV.;True;ASTURIAS AV. y CASTAÃ‘ARES AV.;8;-58.46442668;-34.66004784;AUTO-AUTO;AUTO;AUTO
2019-0054;1;2019-06-20;2019;6;20;03:00:00;CALLE;GANDARA;2976.0;;False;GANDARA 2976;15;-58.48222035;-34.58428769;MOTO-OBJETO FIJO;MOTO;OBJETO FIJO
